SampleID,YEAR,MONTH,REGION,SUB_REGION_NAME,rugosityMethod,rugosity,Acropora,Agaricia,Cladocora,Colpophyllia,Dendrogyra,Dichocoenia,Diploria,Eusmilia,Favia,Helioseris,Isophyllia,Madracis,Manicina,Meandrina,Montastraea,Mussa,Mycetophyllia,Oculina,Orbicella,Other,Phyllangia,Porites,Pseudodiploria,Scolymia,Siderastrea,Solenastrea,Stephanocoenia,Tubastraea
685736-2017,2017,8,STTSTJ,MSR,WTD_RUG,0.89,0,2422.32501555041,0,0,0,0,0,69.2721180116549,0,15.707963267949,0,32.9867228626928,0,192.422550032375,603.42140893826,0,113.097335529233,0,17056.0599455125,0,0,1071.28309487412,0,28.2743338823081,382.174746309198,0,0,0
850723-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.296666666666667,0,690.364985626357,0,0,0,0,0,0,0,0,0,9.42477796076938,0,0,0,0,0,0,56.5486677646163,0,0,155.508836352695,251.327412287183,0,191.440802328128,0,0,0
831408-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.336666666666667,0,0,0,0,0,0,0,0,0,0,0,58.9048622548087,0,59.6902604182061,21.2057504117311,0,0,0,546.244422642925,0,0,537.094534039345,0,0,952.530892568425,0,0,0
835619-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.55047619047619,0,195.564142685965,0,0,0,0,295.46678907012,25.7610597594363,0,0,0,12.566370614359201,0,0,79.403754319482,0,0,0,6442.77821398194,0,0,1343.54922219748,0,19.6349540849362,957.478900997829,0,448.540891116283,0
873286-2017,2017,8,STTSTJ,STJ,WTD_RUG,1.16333333333333,0,587.477826221291,0,187.317461970291,0,0,0,0,0,0,0,267.035375555132,0,0,585.907029894496,0,0,0,5878.15547431552,0,0,1290.01648338031,0,0,2141.15247305412,1352.45563737041,367.566340470006,0
888685-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.916666666666667,0,2419.02634326414,0,1924.22550032375,0,0,0,0,0,0,0,991.957880370977,0,0,216.298654199657,0,0,0,24041.0377815959,0,0,884.044172720168,0,0,2792.16901069427,0,274.575197923748,0
761132-2017,2017,8,STTSTJ,STT,WTD_RUG,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.138922756839,0,0,0,0,0,0
829398-2017,2017,7,STTSTJ,STT,WTD_RUG,0.71,0,2033.87493791567,0,45.238934211693,0,0,32.0442450666159,95.42587685279,0,0,0,126.449104306989,0,409.192443130071,1536.71004650345,0,0,0,23050.7763612579,0,0,3529.6186162163,429.769875011084,0,1402.91746936869,117.809724509617,0,0
703695-2017,2017,8,STTSTJ,STT,WTD_RUG,0.256666666666667,0,509.629160265336,0,0,0,0,0,0,0,0,0,0,0,181.250261158046,59.0619418874881,0,0,0,1080.86495246757,0,0,803.34451143108,0,0,3022.2867455789,0,0,0
710670-2017,2017,8,STTSTJ,STT,WTD_RUG,0.403333333333333,0,4098.79666523043,0,0,0,0,0,0,0,0,0,0,0,677.641535379318,1160.56715808914,0,0,0,1768.40250470569,0,0,5667.91223995566,649.131582047991,0,2907.70108053003,92.3942399420758,142.628306472977,0
595907-2017,2017,7,STTSTJ,MSR,WTD_RUG,0.23,0,0,0,0,0,0,0,0,0,0,0,0,15.707963267949,0,51.1294204371739,0,0,0,0,0,0,155.061159399558,0,0,61.6537558266997,0,0,0
609903-2017,2017,7,STTSTJ,MSR,WTD_RUG,0.736666666666667,0,211.507725402933,0,101.080743629252,0,0,284.785374047915,0,0,0,0,254.681062444891,0,158.022110475567,259.888252268216,0,0,0,2247.66031799245,0,0,571.526389522689,0,0,554.381147615723,0,297.351744662274,0
653389-2017,2017,8,STTSTJ,MSR,WTD_RUG,0.23,0,205.774318810131,0,0,0,0,311.01767270539,0,0,0,0,0,0,0,167.289808803656,0,0,0,0,0,0,395.055276188916,106.814150222053,0,207.345115136926,0,29.845130209103,0
603192-2017,2017,7,STTSTJ,MSR,WTD_RUG,0.19,0,508.98513377135,0,0,0,0,0,0,0,0,0,68.9186888381261,0,89.5353906273091,182.369453540887,0,0,0,0,0,0,711.492196221748,176.714586764426,0,99.7848366596459,0,0,0
620009-2017,2017,7,STTSTJ,MSR,WTD_RUG,0.376666666666667,0,23.5619449019234,0,0,0,0,0,0,0,0,0,0,0,197.920337176157,433.539786195391,0,0,0,211.115026321234,0,0,380.132711084365,0,0,48.7575179837136,0,0,0
621411-2017,2017,7,STTSTJ,MSR,WTD_RUG,0.256666666666667,0,120.16591899981,0,0,0,36.7566340470006,173.572994110836,0,0,0,0,106.696340497543,0,0,71.4712328691678,0,0,0,0,0,0,232.949095263683,0,0,491.030931756085,0,73.0420291959627,0
624226-2017,2017,7,STTSTJ,MSR,WTD_RUG,0.176666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,84.8230016469244,0,0,0,0,0,0,0,244.847877439155,112.154857733156,0,21.865484868985,0,267.035375555132,0
690023-2017,2017,7,STTSTJ,MSR,WTD_RUG,0.283333333333333,0,1060.28752058656,0,0,0,0,0,0,0,0,0,10.9955742875643,0,0,35.3429173528852,0,0,0,2498.27301795094,0,0,217.712370893773,0,0,419.009920172539,0,0,0
698437-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.483333333333333,0,37.6991118430775,0,0,0,0,0,0,0,0,0,94.2477796076938,0,200.276531666349,70.6858347057703,0,0,0,844.303025652257,0,0,812.101700952961,66.7588438887831,0,243.473430653209,0,62.8318530717959,0
736333-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.456666666666667,0,0,0,0,0,0,0,0,0,0,0,217.555291261093,0,0,207.345115136926,0,0,0,732.305247551781,0,0,87.9645943005142,0,0,125.742245959931,0,0,0
853525-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.216666666666667,0,397.529280403618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.457955731861,0,0,0,0,0,0
866205-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.163333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5486677646163,13.3596227593906,0,0,0,0,0,0,0,0,0,0,0,0,0
892801-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.743333333333333,0,297.665903927633,0,101.080743629252,0,0,571.377163871644,0,0,0,0,36.7566340470005,0,96.9966731795849,635.072954923177,0,0,0,1487.93682055647,0,0,783.277588356275,0,0,738.195733777262,0,0,0
893033-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.296666666666667,0,131.946891450771,0,0,0,0,0,0,0,0,0,0,0,56.5486677646163,0,0,0,0,0,0,0,37.6991118430775,0,0,291.853957518492,0,0,0
688585-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.723333333333333,0,589.755480895144,0,483.805268652828,0,0,0,7.06858347057703,0,0,0,75.398223686155,0,25.4469004940773,0,0,0,0,5777.11400059444,0,0,2187.33388506189,0,0,740.316308818435,0,0,0
723535-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.323333333333333,0,32.9867228626928,0,0,0,0,0,45.238934211693,0,0,0,0,0,0,752.529250259265,0,0,0,314.787583889697,0,0,438.479940643161,219.911485751286,0,4094.79113459711,0,106.028752058656,0
853623-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.443333333333333,0,1435.70784269054,0,0,0,0,0,113.097335529233,0,0,0,0,0,0,164.540915231765,0,0,0,1565.69123873281,0,0,193.207948195772,264.365021799581,0,204.988920646734,0,350.87662949781,0
866226-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.31,0,975.150359674272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.086256175967,0,232.320776732965,0,0,0
692147-2017,2017,7,STTSTJ,STT,WTD_RUG,0.31,0,0,0,0,0,0,44.7676953136545,0,0,0,0,267.82077371853,0,194.975094063417,480.428056550219,0,0,0,0,0,0,123.448883322811,621.587668457642,0,1990.70160087371,0,34.7145988221672,0
693951-2017,2017,7,STTSTJ,STT,WTD_RUG,0.15,0,0,0,0,0,77.7544181763474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.1393767829366,0,0,108.463486365188,0,0,0
710350-2017,2017,8,STTSTJ,STT,WTD_RUG,0.57,0,0,0,0,0,0,0,0,0,0,0,177.028746029785,0,0,0,0,0,0,592.11952936697,0,0,77.8486659559551,0,0,46.9275402629975,0,0,0
749954-2017,2017,8,STTSTJ,STT,WTD_RUG,0.283333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5619449019234,0,0,0,0,0,0,0,0,0,138.230076757951,0,33.9292006587698,0
877235-2017,2017,7,STTSTJ,STT,WTD_RUG,0.35,0,1394.65508068975,0,0,841.161432998667,0,0,0,0,0,0,0,0,14.1371669411541,609.54751461276,0,0,0,167.195561024049,0,0,858.031785548444,433.979609166894,0,981.598478595765,0,0,0
973758-2017,2017,7,STTSTJ,STT,WTD_RUG,1.25,0,6578.10231753533,0,629.810787228414,0,0,0,46.6526509058084,0,0,0,101.159283445591,0,226.980069221863,912.082887153457,0,86.3937979737193,0,4470.61200976442,0,0,1267.65619766838,0,0,2976.7689950192,0,359.555279203352,0
986393-2017,2017,7,STTSTJ,STT,WTD_RUG,0.616666666666667,0,457.769319536203,0,0,0,0,220.107835292135,0,0,319.97121176812,0,44.2964564156161,0,506.330487979067,2147.29428669189,0,0,0,859.853909287526,0,0,1178.95332909428,2848.01082011183,0,312.352849583165,48.0663675999238,568.314111034394,0
709276-2017,2017,8,STTSTJ,STT,WTD_RUG,0.496666666666667,0,727.624274497932,0,158.532619281775,0,0,0,0,0,0,0,14.1371669411541,0,702.852816424376,315.730061685774,0,0,0,6492.72953717402,0,0,4015.78793334096,0,0,6972.97695214666,0,23.5619449019234,0
713502-2017,2017,8,STTSTJ,STT,WTD_RUG,0.323333333333333,0,38.8772090881737,0,0,0,0,153.152641862502,0,0,0,0,0,0,14.5298660228528,32.9867228626928,0,0,0,1935.0090171072,0,0,238.171993050276,0,0,65.9734457253857,0,59.6902604182061,0
748528-2017,2017,8,STTSTJ,STT,WTD_RUG,0.15,0,0,0,0,0,0,0,0,0,0,0,0,66.0912554498953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632364-2017,2017,7,STTSTJ,MSR,WTD_RUG,0.163333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5619449019234,0,0,0,0,0,0
651980-2017,2017,7,STTSTJ,MSR,WTD_RUG,0.176666666666667,0,0,0,0,0,0,0,0,0,0,0,110.065698618518,0,43.9822971502571,67.0415872276062,0,0,0,0,0,0,0,0,0,9.42477796076938,0,0,0
676023-2017,2017,7,STTSTJ,MSR,WTD_RUG,0.363333333333333,0,691.150383789754,0,0,0,0,0,0,0,0,0,239.546439836222,0,0,276.852852597601,0,0,0,1164.35277723672,0,0,0,0,0,557.632696012188,0,70.6858347057703,0
711093-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.243333333333333,0,248.971217796991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4115008234622,0,0,15.707963267949,0,32.9867228626928,0
725041-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.216666666666667,0,0,0,0,0,23.5619449019234,0,0,0,0,0,0,16.4933614313464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779683-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.43,0,186.532063806894,0,0,0,0,0,50.2654824574367,0,0,0,0,0,23.5619449019234,0,0,0,0,393.170320596763,0,0,1225.41748444087,19.085175370558,0,173.023215396458,0,0,0
785222-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.616666666666667,0,1989.02084880404,0,0,0,117.809724509617,0,416.261026600648,0,0,0,82.4668071567321,0,117.809724509617,241.509935244715,0,0,0,1121.15587824986,0,0,2199.11485751285,0,0,1046.5430527271,0,176.714586764426,0
874818-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.163333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6476697184917,0,0,0,0,0,0
881397-2017,2017,7,STTSTJ,STT,WTD_RUG,0.35,0,1416.9289726037,0,0,0,86.3937979737193,100.059726016835,0,0,0,0,216.769893097696,0,261.53758841135,2364.04847182632,0,0,0,1537.43261281377,0,0,1214.24126857572,43.9822971502571,0,3088.07562273589,114.825211488707,0,0
679926-2017,2017,8,STTSTJ,STT,WTD_RUG,0.456666666666667,0,94.2477796076938,0,0,0,0,0,42.0973415581032,0,0,0,0,0,48.3805268652828,158.336269740926,0,0,0,997.612747147439,0,0,965.332882631804,0,0,707.80082485378,0,23.5619449019234,0
702342-2017,2017,7,STTSTJ,STT,WTD_RUG,0.3375,0,270.176968208722,0,67.1515429704818,0,0,0,0,0,19.6349540849362,0,0,0,187.71016105199,70.8821842466197,0,0,0,156.686933597791,0,0,759.817745215594,0,0,524.473185553548,0,0,0
730608-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.57,0,431.968989868597,0,0,0,0,0,0,0,0,0,188.495559215388,0,0,0,0,0,0,0,0,0,557.632696012188,0,0,39.2699081698724,0,0,0
789431-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.736666666666667,0,844.303025652257,0,0,0,0,392.699081698724,0,0,0,0,0,0,0,0,0,0,0,3607.33376448448,0,0,4372.70427471529,628.318530717959,0,2302.78741508132,0,752.018741453057,0
807631-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.683333333333333,0,749.269847881166,0,1794.47772373049,0,0,335.36501577071,0,0,0,0,0,0,0,660.519855417254,0,0,0,628.318530717959,0,0,2590.04679334393,595.724506936965,0,3735.8249040163,0,0,0
816046-2017,2017,8,STTSTJ,STJ,WTD_RUG,1.15,0,407.464567170596,0,680.35115904304,0,0,1413.71669411541,31.4159265358979,0,0,0,0,0,0,76.9690200129499,0,0,0,25463.3938555087,0,0,3312.41675412874,0,0,73.4347282776614,0,0,0
729129-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.563333333333333,0,94.2477796076938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.4219101533,0,0,1507.9644737231,0,0,1242.02865559672,0,18.8495559215388,0
877543-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.243333333333333,0,77.9114978090269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885.222269965264,384.68802043207,0,154.330739107599,0,0,0
678556-2017,2017,7,STTSTJ,STT,WTD_RUG,0.563333333333333,0,47.1238898038469,0,0,750.125931879269,0,0,0,0,0,0,0,0,0,19.6349540849362,0,0,0,0,0,0,256.79378350443,0,0,1317.20696779713,0,0,0
774833-2017,2017,8,STTSTJ,STT,WTD_RUG,0.71,0,1534.1103785826,0,0,0,0,0,0,0,0,0,0,0,0,394.065674503036,0,0,0,168.365804287511,0,0,3074.84166368264,0,0,2660.21426526186,0,665.656359405873,0
794701-2017,2017,7,STTSTJ,STT,WTD_RUG,0.47,0,5143.06206328368,0,0,433.539786195391,0,175.929188601028,0,0,0,0,0,0,0,0,0,0,0,872.734439167245,0,0,3072.32838955977,0,0,2422.80410843008,0,35.3429173528851,0
906525-2017,2017,7,STTSTJ,STT,WTD_RUG,0.516666666666667,0,435.008480760945,0,0,1350.88484104361,0,0,0,0,0,0,0,0,0,0,0,0,0,6801.72873659948,0,0,2886.47962215503,0,0,707.565205404761,0,0,0
693837-2017,2017,7,STTSTJ,STT,WTD_RUG,0.39,0,60.1614993162445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4303085940964,0,0,38.170350741116,0,0,0
706498-2017,2017,8,STTSTJ,STT,WTD_RUG,0.828571428571429,0,1003.99018023423,0,0,0,0,0,80.8488869401333,0,0,0,89.5353906273091,0,385.473418595468,0,0,0,0,771.418076088974,0,0,9055.75863369709,52.7787565803085,0,925.19118250056,0,203.418124319939,0
468482-2017,2017,7,STTSTJ,MSR,WTD_RUG,0.86,0,494.643763307713,0,148.510938716823,0,0,0,0,0,0,0,0,0,241.117236163017,348.127735925919,0,0,0,3121.83988978035,0,0,61.5752160103599,169.646003293849,0,977.318058605249,0,0,0
474081-2017,2017,7,STTSTJ,MSR,WTD_RUG,0.856666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85398163397448,0,0,11.7809724509617,0,0,0
905517-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.59,0,196.349540849362,0,0,0,0,0,0,0,0,0,31.4159265358979,0,0,62.8318530717959,0,0,0,141.371669411541,0,0,887.499924639117,0,0,771.653695537993,0,137.444678594553,0
905518-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.596666666666667,0,44.3749962319558,0,0,0,0,0,0,0,0,0,0,0,39.2699081698724,0,0,0,0,1525.63593239954,0,0,1105.44791498191,0,0,178.678082172919,0,31.4159265358979,0
773469-2017,2017,8,STTSTJ,STT,WTD_RUG,0.23,0,49.4800842940392,0,0,0,0,0,0,0,0,0,219.911485751286,0,0,0,0,0,0,235.619449019234,0,0,275.360596087145,0,0,76.1836218495525,0,336.935812097505,0
823074-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219.13429913369,0,0,2372.45223217467,0,0,0,0,0,0
837023-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.536666666666667,0,215.43471621992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705.10762428166,0,0,385.551958411807,0,0,815.054798047336,0,0,0
831452-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.336666666666667,0,175.740693041813,0,0,0,0,0,0,0,0,0,0,0,0,292.24665660019,0,0,0,94.2477796076939,0,0,953.748259721691,225.409272895068,0,145.377200044868,0,0,0
872021-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.31,0,289.026524130261,0,0,0,78.7754357887641,0,0,0,0,0,0,0,0,74.6128255227576,0,0,0,457.101731097315,0,0,169.646003293849,0,0,423.997198510112,0,0,0
819610-2017,2017,7,STTSTJ,STT,WTD_RUG,0.35,0,700.873613052615,0,0,0,0,227.11358690964,23.5619449019234,0,0,0,314.159265358979,0,72.5707902979242,1699.8372450411,0,0,0,5707.19000210717,0,0,2538.17909863317,0,0,885.591407102061,336.935812097505,0,0
685531-2017,2017,7,STTSTJ,STT,WTD_RUG,0.296666666666667,0,192.265470399695,0,0,0,0,0,0,0,0,0,0,0,0,53.862606045797,0,0,0,493.654161621832,0,0,264.6006412486,0,0,26.1144889329652,0,0,0
747108-2017,2017,7,STTSTJ,STT,WTD_RUG,0.35,0,0,0,0,0,0,0,0,9.42477796076938,0,0,0,0,0,0,0,0,0,171.530958886003,0,0,250.542014123786,834.681898150638,0,0,0,0,0
854917-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.263333333333333,0,152.367243699105,0,0,0,0,0,0,0,0,0,0,0,259.181393921158,0,0,0,0,67.387162419501,0,0,11.7809724509617,0,0,859.225590756808,0,0,0
876002-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,164.933614313464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807640-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.376666666666667,0,114.668131856027,0,0,0,0,0,0,0,0,0,7.5398223686155,0,0,0,0,0,0,0,0,0,1116.91472816751,0,0,1598.44234214649,0,0,0
818842-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.456666666666667,0,117.809724509617,0,0,0,0,0,59.3761011528471,0,0,0,0,0,0,0,0,0,0,10196.0389572257,0,0,803.46232115559,0,0,114.746671672367,47.1238898038469,27.4889357189107,0
744508-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.483333333333333,0,58.1194640914112,0,0,0,0,0,0,0,0,0,0,0,0,19.6349540849362,0,0,0,0,0,0,1445.72166927385,0,0,379.347312920968,0,0,0
853675-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.253859649122807,0,597.295303263759,0,0,0,0,94.2477796076938,0.706858347057704,0,0,0,0,0,109.955742875643,0,0,0,0,282.743338823081,0,0,1159.40476880731,0,0,0,0,0,0
859269-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.363333333333333,0,708.07571421097,0,0,0,0,0,0,0,0,0,0,0,0,43.9822971502571,0,0,0,0,0,0,169.646003293849,0,0,40.6836248639878,0,0,0
870458-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.39,0,635.544193821215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.255526111674,0,0,1093.62767262278,0,0,332.144883300781,0,0,0
892891-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.35,0,27.8030949842697,0,0,0,0,450.072417534908,0,0,0,0,0,0,0,0,0,0,0,52.2289778659303,0,0,1132.89758079265,13.7444678594553,0,69.3192419014588,0,0,0
608390-2017,2017,7,STTSTJ,STT,WTD_RUG,0.283333333333333,0,1147.05830967871,0,0,0,0,0,60.318578948924,0,0,0,0,0,127.988484707248,0,0,0,0,448.226731850924,0,0,2148.1739326349,0,0,428.395428225138,0,311.017672705389,0
772029-2017,2017,8,STTSTJ,STT,WTD_RUG,0.676666666666667,0,468.050181495075,0,0,0,0,0,0,0,0,78.5398163397448,134.303085940964,0,78.5398163397448,28.2743338823081,0,0,0,6491.11947093906,0,0,2755.25529701459,0,0,1026.67247919314,0,0,0
794424-2017,2017,8,STTSTJ,STT,WTD_RUG,0.256666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.460804410695,0,0,532.060131811967,0,0,0
857682-2017,2017,7,STTSTJ,STT,WTD_RUG,0.43,0,342.590678873967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9963.71818049271,0,0,2203.55235713605,0,0,551.349510705009,0,0,0
890955-2017,2017,7,STTSTJ,STT,WTD_RUG,0.323333333333333,0,158.650429006285,0,625.176938064369,0,0,209.936929076138,0,0,0,0,0,0,0,252.112810450581,0,0,0,2874.33736654891,0,0,1077.04791739346,728.873057577734,0,0,0,0,0
933047-2017,2017,7,STTSTJ,STT,WTD_RUG,0.796666666666667,3904.60696933041,43.4246644542449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.883145516633,0,0,0,0,0
1007371-2017,2017,7,STTSTJ,STT,WTD_RUG,0.336666666666667,0,38.7986692718339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02654824574367,158.179190108246,0,0,0,112.563264778122,0
688233-2017,2017,8,STTSTJ,STT,WTD_RUG,0.996666666666667,0,508.152611718149,0,0,0,0,0,47.1238898038469,0,0,0,0,0,0,0,0,0,0,2609.09269880632,0,0,2005.43567041904,0,0,2651.56703148286,0,408.799744048372,0
695339-2017,2017,8,STTSTJ,STT,WTD_RUG,0.163333333333333,0,0,0,0,0,0,0,0,0,0,0,0,127.234502470387,0,0,0,0,0,0,0,0,25.1327412287183,0,0,0,0,0,0
818850-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.216666666666667,0,47.1238898038469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.559686829175,0,0,18.8495559215388,0,0,0
827255-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.256666666666667,0,137.444678594553,0,0,0,0,106.028752058656,0,0,0,0,0,0,0,0,0,0,0,477.12938426395,0,0,418.57795118267,0,0,37.6991118430775,0,0,0
796427-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.456666666666667,0,0,0,192.422550032375,0,0,0,0,0,0,0,31.4159265358979,0,0,0,0,0,0,627.336783013712,0,0,1413.71669411541,461.421420996001,0,2540.76305859075,0,113.88273369263,0
844018-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.464585257208,0,0,39.1128285371929,0,0,0
722087-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.283333333333333,0,60.4756585816035,0,0,0,0,110.152092416492,0,0,0,0,0,0,0,783.159778631766,0,0,0,0,0,0,1287.26758980842,597.845081978138,0,1420.27476877978,47.1238898038469,26.3108384738145,0
724886-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.436666666666667,0,0,0,0,0,35.3429173528852,0,0,0,0,0,0,0,0,0,0,0,0,598.316320876176,0,0,276.460153515902,0,0,2901.73205448821,0,252.30915999143,0
884108-2017,2017,7,STTSTJ,STT,WTD_RUG,0.443333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.646307640198,0,0,2313.53951593823,0,0,556.800173958987,0,15.707963267949,0
734522-2017,2017,7,STTSTJ,STT,WTD_RUG,0.563333333333333,0,1156.49879560274,0,160.221225333079,0,0,0,0,0,0,0,117.809724509617,0,84.8230016469244,42.4115008234622,0,0,0,2658.76913264121,0,0,4969.33198954017,0,0,369.058596980461,0,38.484510006475,0
677398-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.636666666666667,0,274.889357189107,0,0,392.699081698724,0,0,0,0,0,0,0,0,172.787595947439,537.997741927252,0,0,0,1392.51094370368,0,0,706.465647976005,1142.75432774329,0,1130.97335529233,0,0,0
727751-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.51,0,0,0,0,0,0,519.933584169111,14.1371669411541,0,0,0,0,0,0,11.7809724509617,0,0,0,773.617190946487,0,0,199.491133502952,0,0,1428.05021059741,0,0,0
717457-2017,2017,8,STTSTJ,STT,WTD_RUG,0.57,0,157.865030842887,0,0,0,0,0,0,0,0,0,172.096445563649,0,0,0,0,0,0,0,0,0,805.504356380423,0,0,2628.97112632191,0,60.4756585816035,0
693894-2017,2017,8,STTSTJ,STT,WTD_RUG,1.58333333333333,76.9690200129499,2470.70554241569,0,142.942465738336,0,0,171.852972132996,0,0,0,0,0,0,0,188.495559215388,0,0,0,3706.7651719706,0,0,2117.11928925416,1708.39808502213,0,4764.61795825062,152.398659625641,282.743338823081,0
797601-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.683333333333333,0,3230.3426460537,0,0,0,0,0,62.8318530717959,0,0,0,27.4889357189107,0,0,404.480054149686,0,0,0,1244.85608898496,0,0,755.553033188345,0,0,2303.88697251007,0,326.568556340659,0
876049-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.623333333333333,0,776.758783600076,0,0,0,0,0,5.02654824574367,0,0,0,0,0,0,102.101761241668,0,0,0,13330.4844875285,0,0,3844.09204084064,687.223392972767,0,59.6902604182061,0,0,0
702062-2017,2017,8,STTSTJ,STT,WTD_RUG,0.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2798645156351,0,0,165.970339889149,170.651312942998,0,0
888796-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.176666666666667,0,103.672557568463,0,0,0,0,0,15.707963267949,0,0,0,0,0,6.28318530717959,0,0,0,0,0,0,0,537.605042845553,0,0,180.013259050695,0,0,0
891571-2017,2017,7,STTSTJ,STJ,WTD_RUG,0.19,0,53.0143760293278,0,0,0,0,0,0,0,0,0,11.7809724509617,0,0,0,0,0,0,0,0,0,74.6128255227576,0,0,7.85398163397448,1130.97335529233,0,0
880257-2017,2017,8,STTSTJ,STJ,WTD_RUG,1.42333333333333,0,2446.90797806475,0,0,0,0,0,0,0,0,0,549.778714378214,0,0,0,0,0,0,10011.0776897456,0,0,1397.57676185759,0,0,1609.59499606673,0,0,0
817204-2017,2017,8,STTSTJ,STJ,WTD_RUG,0.916666666666667,0,56.5486677646163,0,0,0,0,0,50.2654824574367,0,0,0,65.9734457253857,0,0,0,0,0,0,1663.27696053495,0,0,76.9690200129499,0,0,724.529805734146,0,88.7578464455456,0
